  hunt           15         400  0.40000000447034850       0.24999999720603222     
  hunt           16         400  0.42000000476837174       0.23809523539207955     
  hunt           17         400  0.44000000506639497       0.22727272465578777     
  hunt           18         400  0.46000000536441821       0.21739130181265684     
  hunt           19         400  0.48000000566244144       0.20833333087567649     
  hunt           20         400  0.50000000596046468       0.19999999761581416     
  hunt           21         400  0.52000000625848786       0.19230768999316281     
  hunt           22         400  0.54000000655651104       0.18518518293672465     
  hunt           23         400  0.56000000685453422       0.17857142638567153     
  hunt           24         400  0.58000000715255740       0.17241379097724219     
  hunt           25         400  0.60000000745058057       0.16666666459706098     
  hunt           26         400  0.62000000774860375       0.16129032056487938     
  hunt           27         400  0.64000000804662693       0.15624999803549150     
  hunt           28         400  0.66000000834465011       0.15151514959948348     
  hunt           29         400  0.68000000864267329       0.14705882166032155     
  hunt           30         400  0.70000000894069647       0.14285714103251096     
  hunt           31         400  0.72000000923871965       0.13888888710672850     
  hunt           32         400  0.74000000953674283       0.13513513339358241     
  hunt           33         400  0.76000000983476601       0.13157894566572614     
  hunt           34         400  0.78000001013278919       0.12820512653964677     
  hunt           35         400  0.80000001043081237       0.12499999837018559     
  hunt           36         400  0.82000001072883555       0.12195121791659200     
  hunt           37         400  0.84000001102685873       0.11904761748485565     
  back           38         394  0.82000001102685871       0.11904761748485565     
  hunt           39         400  0.82400001108646337       2.42718443336299647E-002
  hunt           40         400  0.82800001114606803       2.41545890468252561E-002
  back           41         400  0.82400001114606802       2.41545890468252561E-002
  hunt           42         400  0.82480001115798895       4.84966045815657474E-003
  hunt           43         400  0.82560001116990989       4.84496117476044229E-003
  hunt           44         400  0.82640001118183082       4.84027098968648276E-003
  hunt           45         400  0.82720001119375175       4.83558987653724421E-003
  back           46         400  0.82640001119375173       4.83558987653724421E-003
  hunt           47         400  0.82656001119613587       9.67866808415156709E-004
  hunt           48         400  0.82672001119852001       9.67679491440175815E-004
  hunt           49         400  0.82688001120090415       9.67492246956284225E-004
  back           50         400  0.82672001120090410       9.67492246956284225E-004
  hunt           51         400  0.82675201120138098       1.93528407348533344E-004
  hunt           52         400  0.82678401120185785       1.93520916989451010E-004
  back           53         400  0.82675201120185782       1.93520916989451010E-004
  hunt           54         400  0.82675841120195315       3.87053818460437061E-005
  hunt           55         400  0.82676481120204848       3.87050822270418424E-005
  back           56         400  0.82675841120204852       3.87050822270418424E-005
  hunt           57         400  0.82675969120206760       7.74106438437355409E-006
  hunt           58         400  0.82676097120208669       7.74105239957636961E-006
  back           59         400  0.82675969120208670       7.74105239957636961E-006
  hunt           60         400  0.82675994720209056       1.54821239748219386E-006
  back           61         400  0.82675969120209059       1.54821239748219386E-006
  hunt           62         400  0.82675974240209138       3.09642556199229527E-007
  hunt           63         400  0.82675979360209217       3.09642537023527932E-007
  hunt           64         400  0.82675984480209297       3.09642517847828665E-007
  back           65         400  0.82675979360209295       3.09642517847828665E-007
  hunt           66         400  0.82675980384209313       6.19285066376775241E-008
  hunt           67         400  0.82675981408209331       6.19285058706495254E-008
  back           68         400  0.82675980384209335       6.19285058706495254E-008
  hunt           69         400  0.82675980589009335       1.23857012968543810E-008
  hunt           70         400  0.82675980793809334       1.23857012661732627E-008
  hunt           71         400  0.82675980998609333       1.23857012354921429E-008
  hunt           72         400  0.82675981203409332       1.23857012048110246E-008
  hunt           73         400  0.82675981408209331       1.23857011741299064E-008
  back           74         400  0.82675981203409332       1.23857011741299064E-008
  hunt           75         400  0.82675981244369334       2.47714023973495998E-009
  hunt           76         400  0.82675981285329336       2.47714023850771512E-009
  hunt           77         400  0.82675981326289338       2.47714023728047067E-009
  hunt           78         400  0.82675981367249340       2.47714023605322581E-009
  back           79         400  0.82675981326289338       2.47714023605322581E-009
  hunt           80         400  0.82675981334481341       4.95428047407004377E-010
  hunt            1         400  0.12000000029802323       0.83333333126372766     
  hunt            2         400  0.14000000059604645       0.71428571124466100     
  hunt            3         400  0.16000000089406968       0.62499999650754035     
  hunt            4         400  0.18000000119209292       0.55555555187625649     
  hunt            5         400  0.20000000149011615       0.49999999627470970     
  hunt            6         400  0.22000000178813939       0.45454545085095172     
  hunt            7         400  0.24000000208616262       0.41666666304485661     
  hunt            8         400  0.26000000238418586       0.38461538108848253     
  hunt            9         400  0.28000000268220909       0.35714285372167215     
  hunt           10         400  0.30000000298023233       0.33333333002196414     
  hunt           11         400  0.32000000327825556       0.31249999679857859     
  hunt           12         400  0.34000000357627880       0.29411764396515677     
  hunt           13         400  0.36000000387430203       0.27777777478834725     
  hunt           14         400  0.38000000417232527       0.26315789184742022     
  hunt           15         400  0.40000000447034850       0.24999999720603222     
  hunt           16         400  0.42000000476837174       0.23809523539207955     
  hunt           17         400  0.44000000506639497       0.22727272465578777     
  hunt           18         400  0.46000000536441821       0.21739130181265684     
  hunt           19         400  0.48000000566244144       0.20833333087567649     
  hunt           20         400  0.50000000596046468       0.19999999761581416     
  hunt           21         400  0.52000000625848786       0.19230768999316281     
  hunt           22         400  0.54000000655651104       0.18518518293672465     
  hunt           23         400  0.56000000685453422       0.17857142638567153     
  hunt           24         400  0.58000000715255740       0.17241379097724219     
  hunt           25         400  0.60000000745058057       0.16666666459706098     
  hunt           26         400  0.62000000774860375       0.16129032056487938     
  hunt           27         400  0.64000000804662693       0.15624999803549150     
  hunt           28         400  0.66000000834465011       0.15151514959948348     
  hunt           29         400  0.68000000864267329       0.14705882166032155     
  hunt           30         400  0.70000000894069647       0.14285714103251096     
  hunt           31         400  0.72000000923871965       0.13888888710672850     
  hunt           32         400  0.74000000953674283       0.13513513339358241     
  hunt           33         400  0.76000000983476601       0.13157894566572614     
  hunt           34         400  0.78000001013278919       0.12820512653964677     
  hunt           35         400  0.80000001043081237       0.12499999837018559     
  hunt           36         400  0.82000001072883555       0.12195121791659200     
  hunt           37         400  0.84000001102685873       0.11904761748485565     
  hunt           38         400  0.86000001132488191       0.11627906823622476     
  hunt           39         400  0.88000001162290509       0.11363636213547200     
  hunt           40         400  0.90000001192092827       0.11111110963939159     
  back           41         400  0.88000001192092825       0.11111110963939159     
  hunt           42         400  0.88400001198053291       2.26244340825194866E-002
  hunt           43         400  0.88800001204013757       2.25225222171461029E-002
  hunt           44         400  0.89200001209974222       2.24215243595351325E-002
  hunt           45         400  0.89600001215934688       2.23214282685111759E-002
  hunt           46         400  0.90000001221895154       2.22222219205197233E-002
  back           47         400  0.89600001221895154       2.22222219205197233E-002
  hunt           48         400  0.89680001223087247       4.46030323979326564E-003
  hunt           49         400  0.89760001224279340       4.45632792495777481E-003
  hunt           50         400  0.89840001225471433       4.45235968993500097E-003
  hunt           51         400  0.89920001226663526       4.44839851582864640E-003
  back           52         400  0.89840001226663524       4.44839851582864640E-003
  hunt           53         400  0.89856001226901938       8.90313378156971339E-004
  back           54         400  0.89840001226901933       8.90313378156971339E-004
  hunt           55         400  0.89843201226949621       1.78088044298232339E-004
  back           56         400  0.89840001226949617       1.78088044298232339E-004
  hunt           57         400  0.89840641226959150       3.56186237798106179E-005
  back           58         400  0.89840001226959154       3.56186237798106179E-005
  hunt           59         400  0.89840129226961063       7.12376535415685926E-006
  hunt           60         400  0.89840257226962972       7.12375520456460507E-006
  hunt           61         400  0.89840385226964881       7.12374505500127112E-006
  hunt           62         400  0.89840513226966789       7.12373490546685827E-006
  back           63         400  0.89840385226966790       7.12373490546685827E-006
  hunt           64         400  0.89840410826967176       1.42474860501838476E-006
  back           65         400  0.89840385226967179       1.42474860501838476E-006
  hunt           66         400  0.89840390346967258       2.84949785960766266E-007
  hunt           67         400  0.89840395466967338       2.84949769721490835E-007
  hunt           68         400  0.89840400586967417       2.84949753482217258E-007
  back           69         400  0.89840395466967415       2.84949753482217258E-007
  hunt           70         400  0.89840396490967434       5.69899532947271499E-008
  hunt           71         400  0.89840397514967452       5.69899526451561909E-008
  hunt           72         400  0.89840398538967470       5.69899519955852451E-008
  hunt           73         400  0.89840399562967488       5.69899513460143126E-008
  back           74         400  0.89840398538967492       5.69899513460143126E-008
  hunt           75         400  0.89840398743767491       1.13979903731342101E-008
  hunt           76         400  0.89840398948567490       1.13979903471513736E-008
  hunt           77         400  0.89840399153367489       1.13979903211685370E-008
  hunt           78         400  0.89840399358167489       1.13979902951857004E-008
  back           79         400  0.89840399153367489       1.13979902951857004E-008
  hunt           80         400  0.89840399194327492       2.27959806319439359E-009
  hunt           81         400  0.89840399235287494       2.27959806215508003E-009
  hunt           82         400  0.89840399276247496       2.27959806111576688E-009
  hunt           83         400  0.89840399317207498       2.27959806007645331E-009
  back           84         400  0.89840399276247496       2.27959806007645331E-009
  hunt           85         400  0.89840399284439498       4.55919612181580798E-010
  hunt            1         400  0.12000000029802323       0.83333333126372766     
  hunt            2         400  0.14000000059604645       0.71428571124466100     
  hunt            3         400  0.16000000089406968       0.62499999650754035     
  hunt            4         400  0.18000000119209292       0.55555555187625649     
  hunt            5         400  0.20000000149011615       0.49999999627470970     
  hunt            6         400  0.22000000178813939       0.45454545085095172     
  hunt            7         400  0.24000000208616262       0.41666666304485661     
  hunt            8         400  0.26000000238418586       0.38461538108848253     
  hunt            9         400  0.28000000268220909       0.35714285372167215     
  hunt           10         400  0.30000000298023233       0.33333333002196414     
  hunt           11         400  0.32000000327825556       0.31249999679857859     
  hunt           12         400  0.34000000357627880       0.29411764396515677     
  hunt           13         400  0.36000000387430203       0.27777777478834725     
  hunt           14         400  0.38000000417232527       0.26315789184742022     
  hunt           15         400  0.40000000447034850       0.24999999720603222     
  hunt           16         400  0.42000000476837174       0.23809523539207955     
  hunt           17         400  0.44000000506639497       0.22727272465578777     
  hunt           18         400  0.46000000536441821       0.21739130181265684     
  hunt           19         400  0.48000000566244144       0.20833333087567649     
  hunt           20         400  0.50000000596046468       0.19999999761581416     
  hunt           21         400  0.52000000625848786       0.19230768999316281     
  hunt           22         400  0.54000000655651104       0.18518518293672465     
  hunt           23         400  0.56000000685453422       0.17857142638567153     
  hunt           24         400  0.58000000715255740       0.17241379097724219     
  hunt           25         400  0.60000000745058057       0.16666666459706098     
  hunt           26         400  0.62000000774860375       0.16129032056487938     
  hunt           27         400  0.64000000804662693       0.15624999803549150     
  hunt           28         400  0.66000000834465011       0.15151514959948348     
  hunt           29         400  0.68000000864267329       0.14705882166032155     
  hunt           30         400  0.70000000894069647       0.14285714103251096     
  hunt           31         400  0.72000000923871965       0.13888888710672850     
  hunt           32         400  0.74000000953674283       0.13513513339358241     
  hunt           33         400  0.76000000983476601       0.13157894566572614     
  hunt           34         400  0.78000001013278919       0.12820512653964677     
  hunt           35         400  0.80000001043081237       0.12499999837018559     
  hunt           36         400  0.82000001072883555       0.12195121791659200     
  hunt           37         400  0.84000001102685873       0.11904761748485565     
  hunt           38         400  0.86000001132488191       0.11627906823622476     
  hunt           39         400  0.88000001162290509       0.11363636213547200     
  hunt           40         400  0.90000001192092827       0.11111110963939159     
  back           41         400  0.88000001192092825       0.11111110963939159     
  hunt           42         400  0.88400001198053291       2.26244340825194866E-002
  hunt           43         400  0.88800001204013757       2.25225222171461029E-002
  hunt           44         400  0.89200001209974222       2.24215243595351325E-002
  hunt           45         400  0.89600001215934688       2.23214282685111759E-002
  hunt           46         400  0.90000001221895154       2.22222219205197233E-002
  back           47         400  0.89600001221895154       2.22222219205197233E-002
  hunt           48         400  0.89680001223087247       4.46030323979326564E-003
  hunt           49         400  0.89760001224279340       4.45632792495777481E-003
  hunt           50         400  0.89840001225471433       4.45235968993500097E-003
  hunt           51         400  0.89920001226663526       4.44839851582864640E-003
  back           52         400  0.89840001226663524       4.44839851582864640E-003
  hunt           53         400  0.89856001226901938       8.90313378156971339E-004
  back           54         400  0.89840001226901933       8.90313378156971339E-004
  hunt           55         400  0.89843201226949621       1.78088044298232339E-004
  back           56         400  0.89840001226949617       1.78088044298232339E-004
  hunt           57         400  0.89840641226959150       3.56186237798106179E-005
  back           58         400  0.89840001226959154       3.56186237798106179E-005
  hunt           59         400  0.89840129226961063       7.12376535415685926E-006
  hunt           60         400  0.89840257226962972       7.12375520456460507E-006
  hunt           61         400  0.89840385226964881       7.12374505500127112E-006
  hunt           62         400  0.89840513226966789       7.12373490546685827E-006
  back           63         400  0.89840385226966790       7.12373490546685827E-006
  hunt           64         400  0.89840410826967176       1.42474860501838476E-006
  back           65         400  0.89840385226967179       1.42474860501838476E-006
  hunt           66         400  0.89840390346967258       2.84949785960766266E-007
  hunt           67         400  0.89840395466967338       2.84949769721490835E-007
  hunt           68         400  0.89840400586967417       2.84949753482217258E-007
  hunt           69         400  0.89840405706967497       2.84949737242945533E-007
  back           70         400  0.89840400586967495       2.84949737242945533E-007
  hunt           71         400  0.89840401610967513       5.69899500468725071E-008
  back           72         400  0.89840400586967517       5.69899500468725071E-008
  hunt           73         400  0.89840400791767516       1.13979901133058427E-008
  back           74         400  0.89840400586967517       1.13979901133058427E-008
  hunt           75         400  0.89840400627927519       2.27959802681842222E-009
  hunt           76         400  0.89840400668887521       2.27959802577910866E-009
  back           77         400  0.89840400627927519       2.27959802577910866E-009
  hunt           78         400  0.89840400636119522       4.55919605322111949E-010
  hunt            1         400  0.12000000029802323       0.83333333126372766     
  hunt            2         400  0.14000000059604645       0.71428571124466100     
  hunt            3         400  0.16000000089406968       0.62499999650754035     
  hunt            4         400  0.18000000119209292       0.55555555187625649     
  hunt            5         400  0.20000000149011615       0.49999999627470970     
  hunt            6         400  0.22000000178813939       0.45454545085095172     
  hunt            7         400  0.24000000208616262       0.41666666304485661     
  hunt            8         400  0.26000000238418586       0.38461538108848253     
  hunt            9         400  0.28000000268220909       0.35714285372167215     
  hunt           10         400  0.30000000298023233       0.33333333002196414     
  hunt           11         400  0.32000000327825556       0.31249999679857859     
  hunt           12         400  0.34000000357627880       0.29411764396515677     
  hunt           13         400  0.36000000387430203       0.27777777478834725     
  hunt           14         400  0.38000000417232527       0.26315789184742022     
  hunt           15         400  0.40000000447034850       0.24999999720603222     
  hunt           16         400  0.42000000476837174       0.23809523539207955     
  hunt           17         400  0.44000000506639497       0.22727272465578777     
  hunt           18         400  0.46000000536441821       0.21739130181265684     
  hunt           19         400  0.48000000566244144       0.20833333087567649     
  hunt           20         400  0.50000000596046468       0.19999999761581416     
  hunt           21         400  0.52000000625848786       0.19230768999316281     
  hunt           22         400  0.54000000655651104       0.18518518293672465     
  hunt           23         400  0.56000000685453422       0.17857142638567153     
  hunt           24         400  0.58000000715255740       0.17241379097724219     
  hunt           25         400  0.60000000745058057       0.16666666459706098     
  hunt           26         400  0.62000000774860375       0.16129032056487938     
  hunt           27         400  0.64000000804662693       0.15624999803549150     
  hunt           28         400  0.66000000834465011       0.15151514959948348     
  hunt           29         400  0.68000000864267329       0.14705882166032155     
  hunt           30         400  0.70000000894069647       0.14285714103251096     
  hunt           31         400  0.72000000923871965       0.13888888710672850     
  hunt           32         400  0.74000000953674283       0.13513513339358241     
  hunt           33         400  0.76000000983476601       0.13157894566572614     
  hunt           34         400  0.78000001013278919       0.12820512653964677     
  hunt           35         400  0.80000001043081237       0.12499999837018559     
  hunt           36         400  0.82000001072883555       0.12195121791659200     
  hunt           37         400  0.84000001102685873       0.11904761748485565     
  hunt           38         400  0.86000001132488191       0.11627906823622476     
  hunt           39         400  0.88000001162290509       0.11363636213547200     
  hunt           40         400  0.90000001192092827       0.11111110963939159     
  back           41         400  0.88000001192092825       0.11111110963939159     
  hunt           42         400  0.88400001198053291       2.26244340825194866E-002
  hunt           43         400  0.88800001204013757       2.25225222171461029E-002
  hunt           44         400  0.89200001209974222       2.24215243595351325E-002
  hunt           45         400  0.89600001215934688       2.23214282685111759E-002
  hunt           46         400  0.90000001221895154       2.22222219205197233E-002
  back           47         400  0.89600001221895154       2.22222219205197233E-002
  hunt           48         400  0.89680001223087247       4.46030323979326564E-003
  hunt           49         400  0.89760001224279340       4.45632792495777481E-003
  hunt           50         400  0.89840001225471433       4.45235968993500097E-003
  hunt           51         400  0.89920001226663526       4.44839851582864640E-003
  back           52         400  0.89840001226663524       4.44839851582864640E-003
  hunt           53         400  0.89856001226901938       8.90313378156971339E-004
  back           54         400  0.89840001226901933       8.90313378156971339E-004
  hunt           55         400  0.89843201226949621       1.78088044298232339E-004
  back           56         400  0.89840001226949617       1.78088044298232339E-004
  hunt           57         400  0.89840641226959150       3.56186237798106179E-005
  back           58         400  0.89840001226959154       3.56186237798106179E-005
  hunt           59         400  0.89840129226961063       7.12376535415685926E-006
  hunt           60         400  0.89840257226962972       7.12375520456460507E-006
  hunt           61         400  0.89840385226964881       7.12374505500127112E-006
  hunt           62         400  0.89840513226966789       7.12373490546685827E-006
  back           63         400  0.89840385226966790       7.12373490546685827E-006
  hunt           64         400  0.89840410826967176       1.42474860501838476E-006
  back           65         400  0.89840385226967179       1.42474860501838476E-006
  hunt           66         400  0.89840390346967258       2.84949785960766266E-007
  hunt           67         400  0.89840395466967338       2.84949769721490835E-007
  hunt           68         400  0.89840400586967417       2.84949753482217258E-007
  back           69         400  0.89840395466967415       2.84949753482217258E-007
  hunt           70         400  0.89840396490967434       5.69899532947271499E-008
  hunt           71         400  0.89840397514967452       5.69899526451561909E-008
  hunt           72         400  0.89840398538967470       5.69899519955852451E-008
  hunt           73         400  0.89840399562967488       5.69899513460143126E-008
  hunt           74         400  0.89840400586967506       5.69899506964433999E-008
  back           75         400  0.89840399562967510       5.69899506964433999E-008
  hunt           76         400  0.89840399767767509       1.13979902432200240E-008
  hunt           77         400  0.89840399972567508       1.13979902172371874E-008
  hunt           78         400  0.89840400177367508       1.13979901912543525E-008
  hunt           79         400  0.89840400382167507       1.13979901652715159E-008
  hunt           80         400  0.89840400586967506       1.13979901392886810E-008
  back           81         400  0.89840400382167507       1.13979901392886810E-008
  hunt           82         400  0.89840400423127509       2.27959803201498962E-009
  back           83         400  0.89840400382167507       2.27959803201498962E-009
  hunt           84         400  0.89840400390359509       4.55919606569288141E-010
